region,country,year,series,value,footnotes,source,pop,lifeExp,gdpPercap
705,Slovenia,2017,Emissions per capita (metric tons of carbon dioxide),6.491,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",2009245,77.926,25768.25759
710,South Africa,1975,Emissions (thousand metric tons of carbon dioxide),202998.951,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",43997828,49.339,9269.657808
710,South Africa,1985,Emissions (thousand metric tons of carbon dioxide),222952.718,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",43997828,49.339,9269.657808
710,South Africa,1995,Emissions (thousand metric tons of carbon dioxide),259773.474,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",43997828,49.339,9269.657808
710,South Africa,2005,Emissions (thousand metric tons of carbon dioxide),372313.634,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",43997828,49.339,9269.657808
710,South Africa,2010,Emissions (thousand metric tons of carbon dioxide),418800.964,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",43997828,49.339,9269.657808
710,South Africa,2015,Emissions (thousand metric tons of carbon dioxide),418258.797,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",43997828,49.339,9269.657808
710,South Africa,2016,Emissions (thousand metric tons of carbon dioxide),418658.117,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",43997828,49.339,9269.657808
710,South Africa,2017,Emissions (thousand metric tons of carbon dioxide),421682.392,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",43997828,49.339,9269.657808
710,South Africa,1975,Emissions per capita (metric tons of carbon dioxide),7.745,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",43997828,49.339,9269.657808
710,South Africa,1985,Emissions per capita (metric tons of carbon dioxide),6.61,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",43997828,49.339,9269.657808
710,South Africa,1995,Emissions per capita (metric tons of carbon dioxide),6.172,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",43997828,49.339,9269.657808
710,South Africa,2005,Emissions per capita (metric tons of carbon dioxide),7.626,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",43997828,49.339,9269.657808
710,South Africa,2010,Emissions per capita (metric tons of carbon dioxide),8.119,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",43997828,49.339,9269.657808
710,South Africa,2015,Emissions per capita (metric tons of carbon dioxide),7.565,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",43997828,49.339,9269.657808
710,South Africa,2016,Emissions per capita (metric tons of carbon dioxide),7.474,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",43997828,49.339,9269.657808
710,South Africa,2017,Emissions per capita (metric tons of carbon dioxide),7.435,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",43997828,49.339,9269.657808
724,Spain,1975,Emissions (thousand metric tons of carbon dioxide),155843.041,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",40448191,80.941,28821.0637
724,Spain,1985,Emissions (thousand metric tons of carbon dioxide),173024.021,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",40448191,80.941,28821.0637
724,Spain,1995,Emissions (thousand metric tons of carbon dioxide),228207.254,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",40448191,80.941,28821.0637
724,Spain,2005,Emissions (thousand metric tons of carbon dioxide),333710.098,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",40448191,80.941,28821.0637
724,Spain,2010,Emissions (thousand metric tons of carbon dioxide),262054.512,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",40448191,80.941,28821.0637
724,Spain,2015,Emissions (thousand metric tons of carbon dioxide),247067.141,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",40448191,80.941,28821.0637
724,Spain,2016,Emissions (thousand metric tons of carbon dioxide),237400.337,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",40448191,80.941,28821.0637
724,Spain,2017,Emissions (thousand metric tons of carbon dioxide),253423.277,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",40448191,80.941,28821.0637
724,Spain,1975,Emissions per capita (metric tons of carbon dioxide),4.333,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",40448191,80.941,28821.0637
724,Spain,1985,Emissions per capita (metric tons of carbon dioxide),4.447,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",40448191,80.941,28821.0637
724,Spain,1995,Emissions per capita (metric tons of carbon dioxide),5.746,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",40448191,80.941,28821.0637
724,Spain,2005,Emissions per capita (metric tons of carbon dioxide),7.643,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",40448191,80.941,28821.0637
724,Spain,2010,Emissions per capita (metric tons of carbon dioxide),5.628,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",40448191,80.941,28821.0637
724,Spain,2015,Emissions per capita (metric tons of carbon dioxide),5.324,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",40448191,80.941,28821.0637
724,Spain,2016,Emissions per capita (metric tons of carbon dioxide),5.111,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",40448191,80.941,28821.0637
724,Spain,2017,Emissions per capita (metric tons of carbon dioxide),5.446,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",40448191,80.941,28821.0637
144,Sri Lanka,1975,Emissions (thousand metric tons of carbon dioxide),2637.329,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",20378239,72.396,3970.095407
144,Sri Lanka,1985,Emissions (thousand metric tons of carbon dioxide),3485.027,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",20378239,72.396,3970.095407
144,Sri Lanka,1995,Emissions (thousand metric tons of carbon dioxide),5454.193,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",20378239,72.396,3970.095407
144,Sri Lanka,2005,Emissions (thousand metric tons of carbon dioxide),13392.91,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",20378239,72.396,3970.095407
144,Sri Lanka,2010,Emissions (thousand metric tons of carbon dioxide),12408.76,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",20378239,72.396,3970.095407
144,Sri Lanka,2015,Emissions (thousand metric tons of carbon dioxide),19489.878,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",20378239,72.396,3970.095407
144,Sri Lanka,2016,Emissions (thousand metric tons of carbon dioxide),20898.562,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",20378239,72.396,3970.095407
144,Sri Lanka,2017,Emissions (thousand metric tons of carbon dioxide),23103.271,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",20378239,72.396,3970.095407
144,Sri Lanka,1975,Emissions per capita (metric tons of carbon dioxide),0.192,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",20378239,72.396,3970.095407
144,Sri Lanka,1985,Emissions per capita (metric tons of carbon dioxide),0.215,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",20378239,72.396,3970.095407
144,Sri Lanka,1995,Emissions per capita (metric tons of carbon dioxide),0.299,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",20378239,72.396,3970.095407
144,Sri Lanka,2005,Emissions per capita (metric tons of carbon dioxide),0.686,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",20378239,72.396,3970.095407
144,Sri Lanka,2010,Emissions per capita (metric tons of carbon dioxide),0.614,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",20378239,72.396,3970.095407
144,Sri Lanka,2015,Emissions per capita (metric tons of carbon dioxide),0.93,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",20378239,72.396,3970.095407
144,Sri Lanka,2016,Emissions per capita (metric tons of carbon dioxide),0.986,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",20378239,72.396,3970.095407
144,Sri Lanka,2017,Emissions per capita (metric tons of carbon dioxide),1.077,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",20378239,72.396,3970.095407
729,Sudan,1975,Emissions (thousand metric tons of carbon dioxide),3212.724,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",42292929,58.556,2602.394995
729,Sudan,1985,Emissions (thousand metric tons of carbon dioxide),3980.398,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",42292929,58.556,2602.394995
729,Sudan,1995,Emissions (thousand metric tons of carbon dioxide),4308.578,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",42292929,58.556,2602.394995
729,Sudan,2005,Emissions (thousand metric tons of carbon dioxide),9927.598,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",42292929,58.556,2602.394995
729,Sudan,2010,Emissions (thousand metric tons of carbon dioxide),15122.702,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",42292929,58.556,2602.394995
729,Sudan,2015,Emissions (thousand metric tons of carbon dioxide),16354.488,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",42292929,58.556,2602.394995
729,Sudan,2016,Emissions (thousand metric tons of carbon dioxide),18922.66,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",42292929,58.556,2602.394995
729,Sudan,2017,Emissions (thousand metric tons of carbon dioxide),18777.895,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",42292929,58.556,2602.394995
729,Sudan,1975,Emissions per capita (metric tons of carbon dioxide),0.198,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",42292929,58.556,2602.394995
729,Sudan,1985,Emissions per capita (metric tons of carbon dioxide),0.176,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",42292929,58.556,2602.394995
729,Sudan,1995,Emissions per capita (metric tons of carbon dioxide),0.146,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",42292929,58.556,2602.394995
729,Sudan,2005,Emissions per capita (metric tons of carbon dioxide),0.254,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",42292929,58.556,2602.394995
729,Sudan,2010,Emissions per capita (metric tons of carbon dioxide),0.34,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",42292929,58.556,2602.394995
729,Sudan,2015,Emissions per capita (metric tons of carbon dioxide),0.423,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",42292929,58.556,2602.394995
729,Sudan,2016,Emissions per capita (metric tons of carbon dioxide),0.478,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",42292929,58.556,2602.394995
729,Sudan,2017,Emissions per capita (metric tons of carbon dioxide),0.463,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",42292929,58.556,2602.394995
752,Sweden,1975,Emissions (thousand metric tons of carbon dioxide),79041.446,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9031088,80.884,33859.74835
752,Sweden,1985,Emissions (thousand metric tons of carbon dioxide),58385.814,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9031088,80.884,33859.74835
752,Sweden,1995,Emissions (thousand metric tons of carbon dioxide),56934.868,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9031088,80.884,33859.74835
752,Sweden,2005,Emissions (thousand metric tons of carbon dioxide),49105.656,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9031088,80.884,33859.74835
752,Sweden,2010,Emissions (thousand metric tons of carbon dioxide),46062.647,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9031088,80.884,33859.74835
752,Sweden,2015,Emissions (thousand metric tons of carbon dioxide),37112.379,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9031088,80.884,33859.74835
752,Sweden,2016,Emissions (thousand metric tons of carbon dioxide),37989.269,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9031088,80.884,33859.74835
752,Sweden,2017,Emissions (thousand metric tons of carbon dioxide),37643.785,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9031088,80.884,33859.74835
752,Sweden,1975,Emissions per capita (metric tons of carbon dioxide),9.649,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9031088,80.884,33859.74835
752,Sweden,1985,Emissions per capita (metric tons of carbon dioxide),6.992,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9031088,80.884,33859.74835
752,Sweden,1995,Emissions per capita (metric tons of carbon dioxide),6.45,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9031088,80.884,33859.74835
752,Sweden,2005,Emissions per capita (metric tons of carbon dioxide),5.438,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9031088,80.884,33859.74835
752,Sweden,2010,Emissions per capita (metric tons of carbon dioxide),4.912,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9031088,80.884,33859.74835
752,Sweden,2015,Emissions per capita (metric tons of carbon dioxide),3.787,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9031088,80.884,33859.74835
752,Sweden,2016,Emissions per capita (metric tons of carbon dioxide),3.828,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9031088,80.884,33859.74835
752,Sweden,2017,Emissions per capita (metric tons of carbon dioxide),3.743,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9031088,80.884,33859.74835
756,Switzerland,1975,Emissions (thousand metric tons of carbon dioxide),36753.441,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",7554661,81.701,37506.41907
756,Switzerland,1985,Emissions (thousand metric tons of carbon dioxide),41772.73,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",7554661,81.701,37506.41907
756,Switzerland,1995,Emissions (thousand metric tons of carbon dioxide),41451.234,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",7554661,81.701,37506.41907
756,Switzerland,2005,Emissions (thousand metric tons of carbon dioxide),44006.757,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",7554661,81.701,37506.41907
756,Switzerland,2010,Emissions (thousand metric tons of carbon dioxide),43257.966,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",7554661,81.701,37506.41907
756,Switzerland,2015,Emissions (thousand metric tons of carbon dioxide),37323.113,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",7554661,81.701,37506.41907
756,Switzerland,2016,Emissions (thousand metric tons of carbon dioxide),37851.822,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",7554661,81.701,37506.41907
756,Switzerland,2017,Emissions (thousand metric tons of carbon dioxide),37135.572,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",7554661,81.701,37506.41907
756,Switzerland,1975,Emissions per capita (metric tons of carbon dioxide),5.739,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",7554661,81.701,37506.41907
756,Switzerland,1985,Emissions per capita (metric tons of carbon dioxide),6.394,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",7554661,81.701,37506.41907
756,Switzerland,1995,Emissions per capita (metric tons of carbon dioxide),5.842,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",7554661,81.701,37506.41907
756,Switzerland,2005,Emissions per capita (metric tons of carbon dioxide),5.882,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",7554661,81.701,37506.41907
756,Switzerland,2010,Emissions per capita (metric tons of carbon dioxide),5.506,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",7554661,81.701,37506.41907
756,Switzerland,2015,Emissions per capita (metric tons of carbon dioxide),4.507,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",7554661,81.701,37506.41907
756,Switzerland,2016,Emissions per capita (metric tons of carbon dioxide),4.521,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",7554661,81.701,37506.41907
756,Switzerland,2017,Emissions per capita (metric tons of carbon dioxide),4.394,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",7554661,81.701,37506.41907
764,Thailand,1975,Emissions (thousand metric tons of carbon dioxide),21151.546,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",65068149,70.616,7458.396327
764,Thailand,1985,Emissions (thousand metric tons of carbon dioxide),42058.571,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",65068149,70.616,7458.396327
764,Thailand,1995,Emissions (thousand metric tons of carbon dioxide),139938.48,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",65068149,70.616,7458.396327
764,Thailand,2005,Emissions (thousand metric tons of carbon dioxide),200203.804,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",65068149,70.616,7458.396327
764,Thailand,2010,Emissions (thousand metric tons of carbon dioxide),223418.643,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",65068149,70.616,7458.396327
764,Thailand,2015,Emissions (thousand metric tons of carbon dioxide),248039.678,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",65068149,70.616,7458.396327
764,Thailand,2016,Emissions (thousand metric tons of carbon dioxide),244124.879,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",65068149,70.616,7458.396327
764,Thailand,2017,Emissions (thousand metric tons of carbon dioxide),244254.785,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",65068149,70.616,7458.396327
764,Thailand,1975,Emissions per capita (metric tons of carbon dioxide),0.5,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",65068149,70.616,7458.396327
764,Thailand,1985,Emissions per capita (metric tons of carbon dioxide),0.808,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",65068149,70.616,7458.396327
764,Thailand,1995,Emissions per capita (metric tons of carbon dioxide),2.352,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",65068149,70.616,7458.396327
764,Thailand,2005,Emissions per capita (metric tons of carbon dioxide),3.06,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",65068149,70.616,7458.396327
764,Thailand,2010,Emissions per capita (metric tons of carbon dioxide),3.324,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",65068149,70.616,7458.396327
764,Thailand,2015,Emissions per capita (metric tons of carbon dioxide),3.613,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",65068149,70.616,7458.396327
764,Thailand,2016,Emissions per capita (metric tons of carbon dioxide),3.545,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",65068149,70.616,7458.396327
764,Thailand,2017,Emissions per capita (metric tons of carbon dioxide),3.538,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",65068149,70.616,7458.396327
768,Togo,1975,Emissions (thousand metric tons of carbon dioxide),317.366,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",5701579,58.42,882.9699438
768,Togo,1985,Emissions (thousand metric tons of carbon dioxide),296.704,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",5701579,58.42,882.9699438
768,Togo,1995,Emissions (thousand metric tons of carbon dioxide),579.397,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",5701579,58.42,882.9699438
768,Togo,2005,Emissions (thousand metric tons of carbon dioxide),963.204,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",5701579,58.42,882.9699438
768,Togo,2010,Emissions (thousand metric tons of carbon dioxide),2076.229,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",5701579,58.42,882.9699438
768,Togo,2015,Emissions (thousand metric tons of carbon dioxide),1906.291,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",5701579,58.42,882.9699438
768,Togo,2016,Emissions (thousand metric tons of carbon dioxide),1997.993,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",5701579,58.42,882.9699438
768,Togo,2017,Emissions (thousand metric tons of carbon dioxide),2082.434,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",5701579,58.42,882.9699438
